project,ticketid,fixcommitid,line,bugcommitid,buggymethod,
log4j2,"LOG4J2-51","346932ea80ab79318b42063fe6bbf031c902f6d2",31,af62f26a30062366ac924d37aa26f0536f5e6bbb,log4j12-api/src/main/java/org/apache/log4j/LogManager.java#public_static_Logger_getLogger(String)
log4j2,"LOG4J2-50","346932ea80ab79318b42063fe6bbf031c902f6d2",31,af62f26a30062366ac924d37aa26f0536f5e6bbb,log4j12-api/src/main/java/org/apache/log4j/LogManager.java#public_static_Logger_getLogger(String)
log4j2,"LOG4J2-51","346932ea80ab79318b42063fe6bbf031c902f6d2",35,af62f26a30062366ac924d37aa26f0536f5e6bbb,log4j12-api/src/main/java/org/apache/log4j/LogManager.java#public_static_Logger_getLogger(Class)
log4j2,"LOG4J2-50","346932ea80ab79318b42063fe6bbf031c902f6d2",35,af62f26a30062366ac924d37aa26f0536f5e6bbb,log4j12-api/src/main/java/org/apache/log4j/LogManager.java#public_static_Logger_getLogger(Class)
log4j2,"LOG4J2-51","346932ea80ab79318b42063fe6bbf031c902f6d2",39,af62f26a30062366ac924d37aa26f0536f5e6bbb,log4j12-api/src/main/java/org/apache/log4j/LogManager.java#public_static_Logger_exists(String)
log4j2,"LOG4J2-50","346932ea80ab79318b42063fe6bbf031c902f6d2",39,af62f26a30062366ac924d37aa26f0536f5e6bbb,log4j12-api/src/main/java/org/apache/log4j/LogManager.java#public_static_Logger_exists(String)
log4j2,"LOG4J2-51","346932ea80ab79318b42063fe6bbf031c902f6d2",49,af62f26a30062366ac924d37aa26f0536f5e6bbb,log4j12-api/src/main/java/org/apache/log4j/LogManager.java#public_static_LoggerContext_getContext()
log4j2,"LOG4J2-50","346932ea80ab79318b42063fe6bbf031c902f6d2",49,af62f26a30062366ac924d37aa26f0536f5e6bbb,log4j12-api/src/main/java/org/apache/log4j/LogManager.java#public_static_LoggerContext_getContext()
log4j2,"LOG4J2-51","346932ea80ab79318b42063fe6bbf031c902f6d2",32,3e6bb87f728a9da48d33cecf9dd02dd09bc1a330,log4j2-api/src/main/java/org/apache/logging/log4j/spi/AbstractLogger.java#protected_String_getFQCN()
log4j2,"LOG4J2-50","346932ea80ab79318b42063fe6bbf031c902f6d2",32,3e6bb87f728a9da48d33cecf9dd02dd09bc1a330,log4j2-api/src/main/java/org/apache/logging/log4j/spi/AbstractLogger.java#protected_String_getFQCN()
log4j2,"LOG4J2-51","346932ea80ab79318b42063fe6bbf031c902f6d2",33,3e6bb87f728a9da48d33cecf9dd02dd09bc1a330,log4j2-api/src/main/java/org/apache/logging/log4j/spi/AbstractLogger.java#protected_String_getFQCN()
log4j2,"LOG4J2-50","346932ea80ab79318b42063fe6bbf031c902f6d2",33,3e6bb87f728a9da48d33cecf9dd02dd09bc1a330,log4j2-api/src/main/java/org/apache/logging/log4j/spi/AbstractLogger.java#protected_String_getFQCN()
log4j2,"LOG4J2-51","346932ea80ab79318b42063fe6bbf031c902f6d2",859,3e6bb87f728a9da48d33cecf9dd02dd09bc1a330,log4j2-api/src/main/java/org/apache/logging/log4j/spi/AbstractLogger.java#public_void_fatal(Message; Throwable)
log4j2,"LOG4J2-50","346932ea80ab79318b42063fe6bbf031c902f6d2",859,3e6bb87f728a9da48d33cecf9dd02dd09bc1a330,log4j2-api/src/main/java/org/apache/logging/log4j/spi/AbstractLogger.java#public_void_fatal(Message; Throwable)
log4j2,"LOG4J2-82","261455c46ea5c560e59fd5bfb22c9091f0db4311",38,dae13861199f5f255fb33b752e5adaddf4ca4172,log4j2-core/src/main/java/org/apache/logging/log4j/core/filter/MarkerFilter.java#noMethod
log4j2,"LOG4J2-88","66e797329937213f27fbdf9b01c2d39755ec54b8",143,3e6bb87f728a9da48d33cecf9dd02dd09bc1a330,log4j2-api/src/main/java/org/apache/logging/log4j/internal/StatusLogger.java#protected_boolean_isEnabled(Level; Marker; String)
log4j2,"LOG4J2-88","66e797329937213f27fbdf9b01c2d39755ec54b8",99,3e6bb87f728a9da48d33cecf9dd02dd09bc1a330,log4j2-api/src/main/java/org/apache/logging/log4j/internal/StatusLogger.java#noMethod
