project,ticketid,fixcommitid,line,bugcommitid,buggymethod,
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",241,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_void_initialize(String; Configuration)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",242,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_void_initialize(String; Configuration)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",244,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_void_initialize(String; Configuration)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",248,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_void_initialize(String; Configuration)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",251,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_void_initialize(String; Configuration)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",255,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_void_initialize(String; Configuration)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",256,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_void_initialize(String; Configuration)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",248,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_void_initialize(String; Configuration)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",485,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_String_getType(String)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",262,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_void_initialize(String; Configuration)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",264,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_void_initialize(String; Configuration)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",410,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_List<String>_listConfigurationKeys()
